image_id,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
AMY1,normal,199.606629,255,84.15028611,9.232885986,-1.97480152,0.837433902,129.8750441,3969.829751,54101.70796,0.646649761,0.164107907,25931.5984,0.109561649,23394.06564,1,40694.70096,0.838842691,58.40716378,4403.678723,57004.10555,0.677639869,0.168436999,25336.43802,0.116783516,23170.1993,1,36695.34349,0.833662488,130.8486024,3936.248499,53159.37291,0.641546434,0.164486805,25921.21383,0.109685376,23277.35863,1,42024.22095,0.842440218,68.1944007,4394.781864,57776.31926,0.680191532,0.167483594,25417.52911,0.116758003,23357.74611,1,36148.93351,8.138655914,81.86034436,463.9252232,89.99900027
ANC1,normal,228.6308743,255,63.01397894,28.05105286,-1.255394094,0.759725605,919.8447778,1390.009935,21886.69337,0.31988978,0.101515217,37841.19261,0.064256963,29575.56372,1,182068.5279,0.777329111,377.6692577,1665.533894,26198.07316,0.364565068,0.101028016,37568.31311,0.068199026,30581.45465,1,104798.7399,0.758315542,970.2455114,1430.904928,22349.4511,0.327874499,0.102176192,37821.08803,0.065634137,29531.96388,1,149191.4807,0.773470095,450.6608284,1646.642407,25765.4654,0.36247495,0.100479948,37635.30162,0.068012728,30458.4484,1,104291.1193,6.355602246,73.85283377,619.040158,80.20843602
ANP1,normal,232.1479848,255,61.11334818,34.01165918,-1.121785138,0.737313404,565.5398621,6699.533405,20763.84482,0.287332589,0.335362376,8582.062124,0.207629191,8301.338775,1,9813.698121,0.727813417,271.3291368,7798.346771,22015.19,0.312493025,0.338060572,7999.19496,0.221566367,7817.55916,1,8794.627268,0.731779174,615.7520526,6458.224953,20013.43785,0.281215123,0.333156896,8795.541263,0.204417744,8530.876595,1,9985.875406,0.729073105,291.6864473,7756.50491,22058.22911,0.311851283,0.337477359,7989.271568,0.223124701,7786.308305,1,8856.782808,7.576891296,17.55627995,562.4368987,25.13317125
ANS1,normal,202.8736062,255,84.38916256,10.24412332,-1.853071848,0.817029179,95.5619918,8927.930361,63928.10445,0.756088719,0.240329806,20639.25059,0.158198064,19449.3807,1,26625.91901,0.811822952,54.72037011,10017.82566,66086.45941,0.79157049,0.247208583,19822.19904,0.169923871,18746.76423,1,25080.10001,0.810509848,108.5030388,8642.969274,61714.63505,0.74255741,0.237313155,20782.85585,0.154282941,19440.44709,1,27877.76564,0.811212606,67.85001406,9962.119636,65784.79848,0.789314039,0.246694233,19871.43535,0.169476148,18789.84431,1,25176.72593,7.759322117,62.01080693,552.0427062,69.77012904
ANV1,normal,232.8974449,255,59.67900507,35.35020408,-1.111071893,0.778429373,935.617886,5418.813519,28009.25148,0.367669296,0.277077244,13616.65268,0.174829437,12839.3193,1,17486.04177,0.77421891,405.890882,6342.786682,30070.04469,0.397926056,0.278857908,12808.89919,0.186224402,12216.1481,1,15500.38588,0.775601425,838.1827189,5370.782339,27727.97135,0.36655746,0.275113174,13662.45554,0.173572843,12891.25584,1,17619.28599,0.773721901,428.6609616,6335.158734,30000.58506,0.397570268,0.27887985,12806.91381,0.185311336,12213.95445,1,15585.75946,7.168726005,25.24533448,482.5221675,32.41406048
AOP1,normal,230.1498364,255,62.14032328,30.1004357,-1.19971199,0.803154432,1034.706598,1461.214364,28689.85301,0.351179245,0.115759484,37275.94218,0.072447943,31561.92163,1,150418.1952,0.821976214,579.1391303,1762.153095,33101.53776,0.384220224,0.120422938,36506.70578,0.082633513,32082.91542,1,104364.8588,0.811085361,1157.096462,1484.927742,29705.36382,0.3559773,0.116417355,37288.62954,0.074823772,31825.70906,1,158604.3307,0.815558174,588.7232771,1718.821169,32164.05759,0.379989682,0.118514518,36677.11855,0.079555631,32068.29501,1,117975.9926,6.911866187,63.05579087,556.9535572,69.96765705
AOS1,normal,238.8174292,255,51.71643477,52.04162767,-0.93872891,0.752267223,1231.949438,1022.285485,4916.194644,0.119166156,0.262274161,15245.06267,0.158794084,14245.03329,1,20335.06588,0.727066106,446.1960599,1367.330555,5202.243417,0.134778391,0.268458689,13628.00985,0.177419826,12853.17236,1,17709.55276,0.748922469,826.7927689,1131.953733,5122.972219,0.124987234,0.26643664,14686.0336,0.168385892,13803.86137,1,18874.46185,0.732587731,437.663071,1375.413845,5339.237689,0.136093239,0.266091284,13639.72836,0.175901945,12966.15973,1,17204.53372,6.125149782,20.9467047,440.8809084,27.07185448
AOV1,normal,242.1674632,255,47.34949551,67.69860659,-0.813052175,0.746085796,2283.298175,2893.033956,11767.84724,0.165687675,0.282536419,17020.92747,0.178520334,15931.03292,1,23513.13723,0.732709115,1055.718362,3521.486838,12430.37074,0.181341826,0.286924578,15858.70333,0.192717908,14993.54613,1,20335.66206,0.749394035,2323.490504,2785.466875,11713.52697,0.163464902,0.279355897,17397.98787,0.17415021,16339.87948,1,23316.17445,0.732870744,1043.093436,3546.939926,12478.99143,0.181968575,0.286793481,15764.74432,0.192764105,14886.11483,1,20372.34567,5.062940443,18.79088388,455.8315448,23.85382432
APB1,normal,223.3592008,255,69.34711561,21.88580703,-1.368800948,0.844298864,566.1228515,2332.197478,34228.05954,0.398507953,0.15458642,25934.62143,0.105855758,23681.6988,1,40539.131,0.840977138,382.198809,2572.757368,35317.1669,0.414070328,0.158817615,25366.37047,0.112528783,23342.07799,1,36676.05709,0.844100811,772.7763315,2240.575352,33715.48981,0.393317886,0.15294392,26270.60308,0.103231714,23926.93202,1,40216.12774,0.842939307,340.8571321,2557.266835,35585.78496,0.415001879,0.157347651,25481.87877,0.110879298,23557.46052,1,36192.34768,6.722485171,54.70759673,459.4076914,61.43008191
APF1,normal,228.1461315,255,64.97812186,27.29330391,-1.239826627,0.81083317,512.8370106,2331.878495,20056.893,0.321815665,0.213465853,18022.26341,0.139300861,16640.61813,1,25301.5071,0.804748796,345.4362529,2671.18811,20873.42527,0.339507516,0.216814871,17287.28237,0.14814172,16092.19616,1,23371.46742,0.803286486,834.4976514,2152.596166,18887.44448,0.309483782,0.20986549,18381.47707,0.134072439,16773.43339,1,27488.89005,0.806550341,342.0111592,2676.834762,21028.18381,0.340298655,0.21749681,17318.67438,0.149308676,16157.49867,1,23078.13042,6.042902593,37.25485781,241.6083231,43.2977604
API1,normal,212.8615899,255,75.4513702,14.4461584,-1.675453078,0.775623683,188.1615577,2046.710973,29942.51212,0.473398614,0.128956723,35092.66333,0.080656797,28649.84862,1,112920.3477,0.797113877,115.6628106,2377.513135,35004.61305,0.521784856,0.131278144,34773.67514,0.087723898,29689.39976,1,84636.16619,0.786480281,267.4520942,2037.654732,31252.85346,0.479832438,0.127337845,35363.7007,0.079506879,29300.80265,1,112798.0019,0.800836545,99.46668016,2366.964841,35497.55691,0.523844033,0.129902639,34894.30008,0.086271491,29928.45921,1,78867.07842,8.583628934,92.85458008,500.8430795,101.438209
APT1,normal,242.5006803,255,46.04414363,69.13720845,-0.814391496,0.796530267,2932.405915,1515.137402,15105.0921,0.179299695,0.176481839,32013.22561,0.114364831,28380.43717,1,81366.26171,0.793079562,1750.754942,1783.489525,16026.12364,0.191166516,0.179078285,30904.25649,0.124218175,27750.73198,1,71862.35339,0.799784221,3292.608222,1434.198595,14834.5676,0.174610785,0.174513656,32133.03352,0.112444702,28279.2254,1,95228.59736,0.789069448,1652.159369,1805.693498,15854.7305,0.191307536,0.180215554,30753.74919,0.124146662,27517.84635,1,68358.01677,3.783310918,32.28986223,527.6762563,36.07317314
APV1,normal,221.0397489,255,71.52404656,19.80196687,-1.424426583,0.808826667,373.0706928,2525.339949,25912.29369,0.379192947,0.187116156,24725.06145,0.120567945,22333.70753,1,39009.0478,0.804363628,182.1944092,2944.926362,27247.07622,0.402227279,0.191893692,23776.54521,0.131012952,21692.22776,1,34865.68805,0.800534029,384.646493,2415.16722,24727.74951,0.369794653,0.184868289,24864.39491,0.118278475,22194.8484,1,41815.78672,0.806435335,173.9620634,2920.885389,27422.66022,0.402424384,0.191526926,23906.53305,0.131018924,21924.88973,1,34594.17301,8.388507697,55.34944651,248.3707272,63.73795421
